,endTime,artistName,trackName,msPlayed
4808,2020-05-03 20:10,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4809,2020-05-03 20:11,Fleetwood Mac,Hold Me - 2016 Remaster,15065
4810,2020-05-03 20:12,Camel,Lady Fantasy - Medley,84300
4811,2020-05-03 20:12,Fleetwood Mac,"Gypsy - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",25360
4812,2020-05-03 20:14,Fleetwood Mac,"Rhiannon - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",115580
4813,2020-05-03 20:26,Fleetwood Mac,"The Chain - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",348473
4814,2020-05-03 20:26,Fleetwood Mac,"Gypsy - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",11376
4815,2020-05-03 20:28,Fleetwood Mac,Gypsy - Early Version; 2016 Remaster,110450
4816,2020-05-03 20:29,Fleetwood Mac,Gypsy - 2016 Remaster,28860
4817,2020-05-03 20:44,Elton John,Honky Cat,286230
4818,2020-05-03 20:47,Dua Lipa,Hallucinate,208505
4819,2020-05-03 20:47,Dua Lipa,Love Again,6214
4820,2020-05-03 20:51,Dua Lipa,Don't Start Now,183290
4821,2020-05-03 20:58,Dua Lipa,Cool,73609
4822,2020-05-03 20:58,Dua Lipa,Physical,21550
4823,2020-05-04 09:07,Dua Lipa,Physical,172275
4824,2020-05-04 09:07,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,1600
4825,2020-05-04 09:07,Fleetwood Mac,Oh Diane - 2016 Remaster,1230
4826,2020-05-04 09:07,Elton John,"Don't Let The Sun Go Down On Me - Live From Madison Square Garden, USA/1974",1290
4827,2020-05-04 09:12,The Beatles,You Never Give Me Your Money - Remastered 2009,242973
4828,2020-05-04 09:12,John Lennon,Gimme Some Truth - Remastered 2010,38946
4829,2020-05-04 09:15,Wings,Live And Let Die,193773
4830,2020-05-04 09:39,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,378146
4831,2020-05-04 09:57,The Kinks,Strangers,198373
4832,2020-05-04 10:07,The Doors,The Crystal Ship,63896
4833,2020-05-04 10:10,The Beatles,Tomorrow Never Knows - Remastered 2009,179546
4834,2020-05-04 10:13,Johnny Nash,I Can See Clearly Now - Edit,164733
4835,2020-05-04 10:21,Fleetwood Mac,"The Chain - Live at the Forum, Los Angeles, CA October 21-22, 1982; 2016 Remaster",418275
4836,2020-05-04 10:26,Elton John,"Whatever Gets You Thru The Night - Live From Madison Square Garden, USA/1974",280226
4837,2020-05-04 10:27,Jethro Tull,Really Don't Mind / See There a Son Is Born - Steven Wilson Stereo Remix,41277
4838,2020-05-04 12:14,Pink Floyd,Time - 2011 Remastered Version,413947
4839,2020-05-04 12:19,John Lennon,Jealous Guy - Remastered 2010,257786
4840,2020-05-04 12:21,Elton John,This Song Has No Title - Remastered 2014,143394
4841,2020-05-04 12:24,MIKA,Grace Kelly,187733
4842,2020-05-04 12:29,Fleetwood Mac,Dreams - 2018 Remaster,257480
4843,2020-05-04 12:35,Bonnie Tyler,"Holding Out for a Hero - From ""Footloose"" Soundtrack",350160
4844,2020-05-04 12:36,Pink Floyd,Don't Leave Me Now - 2011 Remastered Version,42878
4845,2020-05-04 12:36,Caravan,In The Land Of Grey & Pink,4090
4846,2020-05-04 12:38,The Beatles,In My Life - Remastered 2009,146333
4847,2020-05-04 14:22,Fleetwood Mac,Don't Stop - 2004 Remaster,75266
4848,2020-05-04 14:26,Fleetwood Mac,Hold Me - 2016 Remaster,227484
4849,2020-05-04 14:26,Fleetwood Mac,Oh Diane - 2016 Remaster,5915
4850,2020-05-04 14:29,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4851,2020-05-04 14:33,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4852,2020-05-04 14:37,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4853,2020-05-04 17:01,Fleetwood Mac,Hold Me - 2016 Remaster,36395
4854,2020-05-04 17:01,Ramin Djawadi,Sweet Child O' Mine,8359
4855,2020-05-04 17:01,Frank Zappa,Uncle Remus,125558
4856,2020-05-04 17:06,Ramin Djawadi,Brain Damage,164234
4857,2020-05-04 17:07,Ramin Djawadi,Space Oddity,101308
4858,2020-05-04 17:11,Pink Floyd,Brain Damage - 2011 Remastered Version,226666
4859,2020-05-04 17:53,Pink Floyd,Brain Damage - 2011 Remastered Version,24256
4860,2020-05-04 17:53,Pink Floyd,Eclipse - 2011 Remastered Version,88033
4861,2020-05-04 17:57,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4862,2020-05-04 17:57,Fleetwood Mac,Oh Diane - 2016 Remaster,11573
4863,2020-05-04 18:12,The Rolling Stones,Wild Horses - 2009 Mix,4930
4864,2020-05-04 18:16,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4865,2020-05-04 18:16,Fleetwood Mac,Oh Diane - 2016 Remaster,32585
4866,2020-05-04 18:21,Fleetwood Mac,Gypsy - 2016 Remaster,267033
4867,2020-05-04 18:22,Fleetwood Mac,Only over You - 2016 Remaster,50616
4868,2020-05-04 18:22,Fleetwood Mac,Empire State - 2016 Remaster,13690
4869,2020-05-04 18:26,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4870,2020-05-04 18:26,Fleetwood Mac,Oh Diane - 2016 Remaster,45445
4871,2020-05-04 18:30,The Weeknd,Blinding Lights,200040
4872,2020-05-04 18:34,The Weeknd,In Your Eyes,237520
4873,2020-05-04 18:37,The Weeknd,Save Your Tears,215626
4874,2020-05-04 18:38,Pink Floyd,Wish You Were Here - 2011 Remastered Version,15630
4875,2020-05-04 18:38,The Weeknd,Repeat After Me (Interlude),21003
4876,2020-05-04 18:44,Pink Floyd,One Of These Days - 2011 Remastered Version,354613
4877,2020-05-04 18:47,Pink Floyd,A Pillow Of Winds - 2011 Remastered Version,212746
4878,2020-05-04 19:23,Pink Floyd,Fearless - 2011 Remastered Version,367933
4879,2020-05-04 19:33,Pink Floyd,Seamus - 2011 Remastered Version,2240
4880,2020-05-04 19:33,Pink Floyd,San Tropez - 2011 Remastered Version,142396
4881,2020-05-04 21:36,Pink Floyd,Echoes - 2011 Remastered Version,437320
4882,2020-05-04 21:40,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4883,2020-05-04 21:43,Fleetwood Mac,Oh Diane - 2016 Remaster,158535
4884,2020-05-04 21:44,Fleetwood Mac,Eyes of the World - 2016 Remaster,74830
4885,2020-05-04 21:48,The Rolling Stones,Wild Horses - 2009 Mix,211400
4886,2020-05-05 07:58,Fleetwood Mac,Hold Me - 2016 Remaster,225034
4887,2020-05-05 08:05,Fleetwood Mac,Oh Diane - 2016 Remaster,23368
4888,2020-05-05 08:05,Fleetwood Mac,Gypsy - 2016 Remaster,267033
4889,2020-05-05 08:06,The Rolling Stones,Wild Horses - 2009 Mix,49813
4890,2020-05-05 08:10,Fleetwood Mac,The Chain - 2004 Remaster,269813
4891,2020-05-05 08:14,Elton John,Teacher I Need You,249866
4892,2020-05-05 08:17,Todd Rundgren,I Saw the Light - 2015 Remaster,0
4893,2020-05-05 08:17,Wings,Silly Love Songs - Remastered 2014,2730
4894,2020-05-05 08:17,The Beatles,Strawberry Fields Forever - Remastered 2009,215682
4895,2020-05-05 08:17,Pink Floyd,Vera - 2011 Remastered Version,1408
4896,2020-05-05 08:17,ABBA,Dancing Queen,213
4897,2020-05-05 08:23,The Rolling Stones,Sway - 2009 Mix,7113
4898,2020-05-05 08:23,Elton John,Honky Cat,313026
4899,2020-05-05 08:35,Christopher Cross,All Right,236224
4900,2020-05-05 08:39,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,239006
4901,2020-05-05 11:34,Fleetwood Mac,Everywhere - 2017 Remaster,226653
4902,2020-05-05 11:37,The Beatles,While My Guitar Gently Weeps - Acoustic Version / Take 2,182613
4903,2020-05-05 11:38,Jefferson Airplane,White Rabbit,53013
4904,2020-05-05 11:38,Dwight Twilley Band,I'm On Fire - Remastered,780
4905,2020-05-05 11:38,John Lennon,Love - Remastered 2010,3720
4906,2020-05-05 11:38,The Beatles,Love You To - Remastered 2009,1560
4907,2020-05-05 11:43,Rod Stewart,(I Know) I'm Losing You,6906
4908,2020-05-05 11:43,Fleetwood Mac,I'm so Afraid,262533
4909,2020-05-05 11:47,Fleetwood Mac,Oh Daddy - 2004 Remaster,236240
4910,2020-05-05 11:50,The Beatles,Savoy Truffle - Remastered 2009,174466
4911,2020-05-05 11:50,Al Kooper,Lookin' for a Home,7933
4912,2020-05-05 11:53,Small Faces,Itchycoo Park (Mono Version) - 2012 Remaster,166680
4913,2020-05-05 11:54,Dion,Your Own Back Yard,83620
4914,2020-05-05 14:31,Elton John,Grey Seal - Remastered 2014,163540
4915,2020-05-05 14:31,Christopher Cross,All Right,4899
4916,2020-05-05 14:31,Christopher Cross,All Right,17685
4917,2020-05-05 14:35,The Smiths,I Started Something I Couldn't Finish - 2011 Remaster,231968
4918,2020-05-05 14:50,The Smiths,Death of a Disco Dancer - 2011 Remaster,170410
4919,2020-05-05 14:52,The Smiths,Girlfriend in a Coma - 2011 Remaster,122760
4920,2020-05-05 14:56,The Smiths,Stop Me If You Think You've Heard This One Before - 2011 Remaster,215573
4921,2020-05-05 15:08,The Smiths,Last Night I Dreamt That Somebody Loved Me - 2011 Remaster,305600
4922,2020-05-05 15:11,The Smiths,Unhappy Birthday - 2011 Remaster,159149
4923,2020-05-05 15:49,Billy Bragg,Levi Stubbs' Tears,200
4924,2020-05-05 15:49,The Beatles,Come Together - Remastered 2009,710
4925,2020-05-05 15:49,John Lennon,Gimme Some Truth - Remastered 2010,4410
4926,2020-05-05 15:49,Fleetwood Mac,Seven Wonders - 2017 Remaster,1230
4927,2020-05-05 15:49,Thin Lizzy,Cowboy Song,630
4928,2020-05-05 15:54,George Harrison,My Sweet Lord - Remastered 2014,281226
4929,2020-05-05 15:54,Jim Morrison,Bird of Prey,3683
4930,2020-05-05 16:02,Led Zeppelin,Stairway to Heaven - Remaster,482830
4931,2020-05-05 16:05,Plastic Bertrand,Ça Plane Pour Moi,179506
4932,2020-05-05 16:09,Pink Floyd,On The Run - 2011 Remastered Version,880
4933,2020-05-05 16:09,Pink Floyd,On The Run - 2011 Remastered Version,4180
4934,2020-05-05 16:09,Led Zeppelin,Going to California - 1990 Remaster,4809
4935,2020-05-05 16:09,Queen,Don't Lose Your Head - Remastered 2011,650
4936,2020-05-05 16:09,Queen,Don't Lose Your Head - Remastered 2011,910
4937,2020-05-05 16:09,Queen,Another One Bites The Dust - Remastered 2011,214653
4938,2020-05-05 16:09,The Beach Boys,Vegetables (Stereo),870
4939,2020-05-05 16:11,Fleetwood Mac,Never Going Back Again - 2004 Remaster,134400
4940,2020-05-05 16:17,Pink Floyd,Money - 2011 Remastered Version,382834
4941,2020-05-05 16:20,Elton John,"I Saw Her Standing There - Live From Madison Square Garden, USA/1974",178705
4942,2020-05-05 16:20,Bob Dylan,Girl from the North Country,860
4943,2020-05-05 16:20,Elton John,Dirty Little Girl - Remastered 2014,1840
4944,2020-05-05 16:23,Bob Dylan,Blowin' in the Wind,165426
4945,2020-05-05 16:26,The Beatles,Here Comes The Sun - Remastered 2009,185733
4946,2020-05-05 16:27,The Beatles,Golden Slumbers - Remastered 2009,64590
4947,2020-05-05 16:32,Elton John,Candle In The Wind 1997,250106
4948,2020-05-05 16:37,Fleetwood Mac,Gypsy - 2016 Remaster,267033
4949,2020-05-05 16:43,Elton John,"Don't Let The Sun Go Down On Me - Live From Madison Square Garden, USA/1974",357213
4950,2020-05-05 16:48,Elton John,Teacher I Need You,308652
4951,2020-05-05 16:52,The Beatles,Strawberry Fields Forever - Remastered 2009,247320
4952,2020-05-05 16:57,Fleetwood Mac,The Chain - 2004 Remaster,269813
4953,2020-05-05 17:01,Christopher Cross,All Right,253653
4954,2020-05-05 17:05,Fleetwood Mac,I'm so Afraid,242906
4955,2020-05-05 17:10,Elton John,Honky Cat,313026
4956,2020-05-05 17:14,The Beatles,Savoy Truffle - Remastered 2009,174466
4957,2020-05-05 17:18,Small Faces,Itchycoo Park (Mono Version) - 2012 Remaster,50
4958,2020-05-05 17:18,Plastic Bertrand,Ça Plane Pour Moi,0
4959,2020-05-05 17:18,Todd Rundgren,I Saw the Light - 2015 Remaster,0
4960,2020-05-05 17:18,George Harrison,My Sweet Lord - Remastered 2014,0
4961,2020-05-05 17:18,Jefferson Airplane,White Rabbit,0
4962,2020-05-05 17:18,Billy Bragg,Levi Stubbs' Tears,0
4963,2020-05-05 17:18,The Beatles,Come Together - Remastered 2009,0
4964,2020-05-05 17:18,Pink Floyd,Money - 2011 Remastered Version,0
4965,2020-05-05 17:18,Elton John,"I Saw Her Standing There - Live From Madison Square Garden, USA/1974",0
4966,2020-05-05 17:18,Elton John,Candle In The Wind 1997,110
4967,2020-05-05 17:18,The Beatles,Savoy Truffle - Remastered 2009,20
4968,2020-05-05 17:18,Al Kooper,Lookin' for a Home,380
4969,2020-05-05 17:18,Al Kooper,Lookin' for a Home,0
4970,2020-05-05 17:18,Bob Dylan,Girl from the North Country,60
4971,2020-05-05 17:18,Dion,Your Own Back Yard,0
4972,2020-05-05 17:18,Dion,Your Own Back Yard,31616
4973,2020-05-05 17:18,The Beatles,Golden Slumbers - Remastered 2009,0
4974,2020-05-05 17:18,Elton John,Dirty Little Girl - Remastered 2014,0
4975,2020-05-05 17:18,Pink Floyd,On The Run - 2011 Remastered Version,0
4976,2020-05-05 17:18,The Rolling Stones,Sway - 2009 Mix,0
4977,2020-05-05 17:18,The Rolling Stones,Sway - 2009 Mix,800
4978,2020-05-05 17:18,Elton John,Honky Cat,0
4979,2020-05-05 17:18,Elton John,Teacher I Need You,50
4980,2020-05-05 17:18,Led Zeppelin,Going to California - 1990 Remaster,30
4981,2020-05-05 17:18,Fleetwood Mac,Never Going Back Again - 2004 Remaster,0
4982,2020-05-05 17:18,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,1390
4983,2020-05-05 17:18,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,0
4984,2020-05-05 17:18,John Lennon,Gimme Some Truth - Remastered 2010,0
4985,2020-05-05 17:18,Elton John,Grey Seal - Remastered 2014,70
4986,2020-05-05 17:18,Dwight Twilley Band,I'm On Fire - Remastered,0
4987,2020-05-05 17:18,Led Zeppelin,Stairway to Heaven - Remaster,0
4988,2020-05-05 17:18,Rod Stewart,(I Know) I'm Losing You,0
4989,2020-05-05 17:18,Fleetwood Mac,The Chain - 2004 Remaster,0
4990,2020-05-05 17:18,Christopher Cross,All Right,0
4991,2020-05-05 17:18,Wings,Silly Love Songs - Remastered 2014,0
4992,2020-05-05 17:18,Wings,Silly Love Songs - Remastered 2014,70
4993,2020-05-05 17:18,Fleetwood Mac,I'm so Afraid,60
4994,2020-05-05 17:18,Fleetwood Mac,Gypsy - 2016 Remaster,0
4995,2020-05-05 17:18,Jim Morrison,Bird of Prey,0
4996,2020-05-05 17:18,The Beatles,Strawberry Fields Forever - Remastered 2009,0
4997,2020-05-05 17:18,Fleetwood Mac,Everywhere - 2017 Remaster,0
4998,2020-05-05 17:18,Elton John,"Don't Let The Sun Go Down On Me - Live From Madison Square Garden, USA/1974",0
4999,2020-05-05 17:18,Pink Floyd,Vera - 2011 Remastered Version,0
5000,2020-05-05 17:18,Pink Floyd,Vera - 2011 Remastered Version,50
5001,2020-05-05 17:18,Bob Dylan,Blowin' in the Wind,0
5002,2020-05-05 17:18,The Beatles,Here Comes The Sun - Remastered 2009,0
5003,2020-05-05 17:18,Fleetwood Mac,Seven Wonders - 2017 Remaster,10
5004,2020-05-05 17:18,Thin Lizzy,Cowboy Song,0
5005,2020-05-05 17:18,Fleetwood Mac,Oh Daddy - 2004 Remaster,0
5006,2020-05-05 17:18,Fleetwood Mac,Oh Daddy - 2004 Remaster,236240
5007,2020-05-05 17:18,Queen,Don't Lose Your Head - Remastered 2011,0
5008,2020-05-05 17:18,John Lennon,Love - Remastered 2010,0
5009,2020-05-05 17:18,Queen,Another One Bites The Dust - Remastered 2011,0
5010,2020-05-05 17:18,ABBA,Dancing Queen,160
5011,2020-05-05 17:18,ABBA,Dancing Queen,0
5012,2020-05-05 17:18,The Beatles,While My Guitar Gently Weeps - Acoustic Version / Take 2,30
5013,2020-05-05 17:18,The Beatles,Love You To - Remastered 2009,10
5014,2020-05-05 17:18,The Beach Boys,Vegetables (Stereo),0
5015,2020-05-05 17:26,Todd Rundgren,I Saw the Light - 2015 Remaster,0
5016,2020-05-05 17:26,Jefferson Airplane,White Rabbit,600
5017,2020-05-05 17:26,Al Kooper,Lookin' for a Home,680
5018,2020-05-05 17:26,The Rolling Stones,Sway - 2009 Mix,680
5019,2020-05-05 17:26,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,1270
5020,2020-05-05 17:26,Wings,Silly Love Songs - Remastered 2014,0
5021,2020-05-05 17:26,Fleetwood Mac,Everywhere - 2017 Remaster,960
5022,2020-05-05 17:26,Pink Floyd,Vera - 2011 Remastered Version,0
5023,2020-05-05 17:26,Fleetwood Mac,Seven Wonders - 2017 Remaster,1090
5024,2020-05-05 17:26,ABBA,Dancing Queen,0
5025,2020-05-05 17:29,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
5026,2020-05-05 17:33,Fleetwood Mac,Everywhere - 2017 Remaster,226653
5027,2020-05-05 17:37,Elton John,Grey Seal - Remastered 2014,240126
5028,2020-05-05 17:37,Rod Stewart,(I Know) I'm Losing You,3390
5029,2020-05-05 17:37,John Lennon,Love - Remastered 2010,710
5030,2020-05-05 17:37,The Beatles,Love You To - Remastered 2009,950
5031,2020-05-05 17:40,Small Faces,Itchycoo Park (Mono Version) - 2012 Remaster,670
5032,2020-05-05 17:40,Billy Bragg,Levi Stubbs' Tears,570
5033,2020-05-05 17:40,The Beatles,Come Together - Remastered 2009,850
5034,2020-05-05 17:40,John Lennon,Gimme Some Truth - Remastered 2010,770
5035,2020-05-05 17:40,Dwight Twilley Band,I'm On Fire - Remastered,7756
5036,2020-05-05 17:40,Thin Lizzy,Cowboy Song,610
5037,2020-05-05 17:40,The Beatles,While My Guitar Gently Weeps - Acoustic Version / Take 2,182613
5038,2020-05-05 17:41,George Harrison,My Sweet Lord - Remastered 2014,1030
5039,2020-05-05 17:41,Jim Morrison,Bird of Prey,620
5040,2020-05-05 17:49,Led Zeppelin,Stairway to Heaven - Remaster,482830
5041,2020-05-05 17:59,Plastic Bertrand,Ça Plane Pour Moi,1603
5042,2020-05-05 17:59,The Beach Boys,Heroes And Villains - Remastered 2001,219306
5043,2020-05-05 18:00,Led Zeppelin,Stairway to Heaven - Remaster,7620
5044,2020-05-05 18:03,Dua Lipa,Don't Start Now,183290
5045,2020-05-05 18:05,Dua Lipa,Boys Will Be Boys,166266
5046,2020-05-05 18:07,Dua Lipa,Good In Bed,88703
5047,2020-05-05 18:10,Dua Lipa,Physical,193829
5048,2020-05-05 18:13,Dua Lipa,Levitating,203807
5049,2020-05-05 18:17,Dua Lipa,Pretty Please,194607
5050,2020-05-05 18:20,Dua Lipa,Hallucinate,208505
5051,2020-05-05 18:20,Dua Lipa,Love Again,7930
5052,2020-05-05 18:24,Dua Lipa,Hallucinate,208505
5053,2020-05-05 18:28,Dua Lipa,Love Again,258004
5054,2020-05-05 18:32,Dua Lipa,Break My Heart,221820
5055,2020-05-05 18:35,Dua Lipa,Good In Bed,218754
5056,2020-05-05 18:38,Dua Lipa,Boys Will Be Boys,166266
5057,2020-05-05 18:39,Dua Lipa,Future Nostalgia,18409
5058,2020-05-05 18:42,"Grover Washington, Jr.",Just the Two of Us (feat. Bill Withers),232340
5059,2020-05-05 19:16,Fleetwood Mac,Everywhere - 2017 Remaster,4800
5060,2020-05-05 19:20,Fleetwood Mac,Hold Me - 2016 Remaster,225034
5061,2020-05-05 21:45,The Smiths,Unhappy Birthday - 2011 Remaster,6031
5062,2020-05-05 21:45,The Smiths,Paint a Vulgar Picture - 2011 Remaster,237
5063,2020-05-05 21:49,Fleetwood Mac,Hold Me - 2016 Remaster,225034
5064,2020-05-05 21:52,Fleetwood Mac,That's Alright - 2016 Remaster,348
5065,2020-05-05 21:52,Fleetwood Mac,Hold Me - 2016 Remaster,156038
5066,2020-05-05 21:52,Fleetwood Mac,Only over You - 2016 Remaster,0
5067,2020-05-05 21:52,Fleetwood Mac,Oh Diane - 2016 Remaster,3343
5068,2020-05-05 21:52,Fleetwood Mac,Book of Love - 2016 Remaster,116
5069,2020-05-05 21:52,Fleetwood Mac,Gypsy - 2016 Remaster,1486
5070,2020-05-05 21:52,Fleetwood Mac,Eyes of the World - 2016 Remaster,1021
5071,2020-05-05 21:52,Fleetwood Mac,Love in Store - 2016 Remaster,417
5072,2020-05-05 21:52,Fleetwood Mac,Can't Go Back - 2016 Remaster,116
5073,2020-05-05 21:52,Fleetwood Mac,Wish You Were Here - 2016 Remaster,743
5074,2020-05-05 22:03,Fleetwood Mac,Gypsy - 2016 Remaster,261619
5075,2020-05-05 22:08,Pink Floyd,Echoes - 2011 Remastered Version,294521
5076,2020-05-06 08:27,Fleetwood Mac,Hold Me - 2016 Remaster,225034
5077,2020-05-06 08:31,Fleetwood Mac,Oh Diane - 2016 Remaster,4445
5078,2020-05-06 08:33,Pink Floyd,Breathe (In The Air) - 2011 Remastered Version,169534
5079,2020-05-06 08:37,Pink Floyd,On The Run - 2011 Remastered Version,225384
5080,2020-05-06 08:44,Pink Floyd,Time - 2011 Remastered Version,413947
5081,2020-05-06 08:47,Pink Floyd,Brain Damage - 2011 Remastered Version,2260
5082,2020-05-06 08:47,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,65053
5083,2020-05-06 11:33,Pink Floyd,Any Colour You Like - 2011 Remastered Version,206429
5084,2020-05-06 11:37,Pink Floyd,Brain Damage - 2011 Remastered Version,226666
5085,2020-05-06 11:38,Pink Floyd,Eclipse - 2011 Remastered Version,101344
5086,2020-05-06 11:42,Fleetwood Mac,Hold Me - 2016 Remaster,225034
5087,2020-05-06 11:42,Fleetwood Mac,Oh Diane - 2016 Remaster,3265
5088,2020-05-06 11:47,Fleetwood Mac,Only over You - 2016 Remaster,10146
5089,2020-05-06 11:47,Fleetwood Mac,Gypsy - 2016 Remaster,267033
5090,2020-05-06 11:51,Fleetwood Mac,Dreams - 2004 Remaster,257800
5091,2020-05-06 11:55,Fleetwood Mac,Rhiannon,252773
5092,2020-05-06 15:28,Fleetwood Mac,Everywhere - 2017 Remaster,226653
5093,2020-05-06 15:33,Fleetwood Mac,The Chain - 2004 Remaster,270213
5094,2020-05-06 15:37,Fleetwood Mac,Gypsy,264906
5095,2020-05-06 15:41,Fleetwood Mac,Little Lies - 2017 Remaster,221053
5096,2020-05-06 15:44,Fleetwood Mac,Landslide,199493
5097,2020-05-06 15:48,Fleetwood Mac,Go Your Own Way - 2004 Remaster,223613
5098,2020-05-06 15:52,Fleetwood Mac,Seven Wonders - 2017 Remaster,222400
5099,2020-05-06 15:55,Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693
5100,2020-05-06 16:01,Stevie Nicks,Edge of Seventeen,329680
5101,2020-05-06 16:02,Fleetwood Mac,Gold Dust Woman - 2004 Remaster,8180
5102,2020-05-06 16:02,Fleetwood Mac,Sara - Single; 2018 Remaster,71000
5103,2020-05-06 16:02,Fleetwood Mac,Never Going Back Again - 2004 Remaster,12960
5104,2020-05-06 16:06,Fleetwood Mac,Oh Diane - 2016 Remaster,26366
5105,2020-05-06 16:06,Fleetwood Mac,Hold Me,225333
5106,2020-05-06 16:10,The Beach Boys,Vegetables - Remastered 2001,20203
5107,2020-05-06 16:10,The Beach Boys,Heroes And Villains - Remastered 2001,219306
5108,2020-05-06 16:14,The Beach Boys,Good Vibrations - Remastered,219026
5109,2020-05-06 16:15,The Beach Boys,With Me Tonight - Remastered 2001,33363
5110,2020-05-06 16:29,Pink Floyd,Echoes - 2011 Remastered Version,754570
5111,2020-05-06 16:31,Pink Floyd,Breathe (In The Air) - 2011 Remastered Version,169534
5112,2020-05-06 16:35,Pink Floyd,On The Run - 2011 Remastered Version,225384
